Department Name,Department Number,Oracle Item Number,Item Description,UOM,Avg Daily Burn Rate,Supplier Name,Avg_Lead Time,Medline item? Y/N,On-PAR or Special Request,Level 1 Perpetual_1400,Level 1 Facilities/Biomed_1232,Level 1 EVS_1321,Level 1 ED_1229,Level 1 Imaging_1329,Level 2 Pharm_2500,Level 2 Surgery/Procedures/PACU_2209_2321_2323_2450_2200B_2450A,Level 3 Sterile Processing_3307_3309,Level 3 Food Service,Level 3 Admin,Level 3 Central Lab_3411,Respiratory Therapy,"Level 5 Observation, Medical Tele & Non-Tele_5206","Level 6 Telemetry, Cardiac & Stroke",Level 7 PCU,Level 7 ICU,"Level 8 M/S Overflow, VIP & Int'l Med","Level 9 Surgical, Non-Infectious",Data_Source,Last_Updated,Update_Status
General Med - Surg Unit 1,6172010,678412,Catheter Infusion 20g x 2.25in Extended Dwell LF,Each,1.84,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,678412,Catheter Infusion 20g x 2.25in Extended Dwell LF,Each,1.84,Medline Industries Inc,1.0,Y,PAR Special Request,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,683158,Liner Commode With Absorbent Pad LF Universal,Each,0.08,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,683347,Connector Reverse Enfit,Each,0.02,Applied Medical Technology Inc,5.5,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,683353,Cap Dual Low Dose Enfit Enteral,Each,0.02,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,683362,Connect Enfit Syringe To Feedng Tube LF Universal Size,Each,3.0,Medline Industries Inc,2.66,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,683366,Bag RX Crush Enfit,Each,0.82,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,683424,Cap Enfit Syringe,Each,5.5,Health Care Logistics,4.0,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,695104,Salem Sump Tube With AntiReflex Valve 14fr,Each,3.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,695105,Salem Sump Tube With AntiReflex Valve 16fr,Each,3.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,695556,Tube Trach Cuffed 7.0 Portex,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,696700,Hovermatt Single Patient Use 39in,Each,10.0,Arjo Inc,3.5,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,696700,Hovermatt Single Patient Use 39in,Each,10.0,Arjo Inc,3.5,N,PAR Special Request,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,696967,Cuff BP Med Adult 1 Tube Vinyl,Each,0.88,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,697404,Hovermatt Single Patient Use 34in,Each,18.0,Arjo Inc,7.5,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,697404,Hovermatt Single Patient Use 34in,Each,18.0,Arjo Inc,7.5,N,PAR Special Request,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698678,System Urine Management QiVi Male NS,Each,0.46,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698745,Pouch Ost Drain Barrier 1 Pc Cut To Fit LF 2.5in,Each,0.02,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698758,Cath IV Closed Sys Nexiva W 1 Port Green LF 18G x 1.25in,Each,24.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698760,Cath IV Closed Sys Nexiva W 1 Port Pink LF 20G x 1.25in,Each,199.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698762,Cath IV Closed Sys Nexiva W 1 Port Blue LF 22G x 1in,Each,42.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698763,Cath IV Closed Sys Nexiva W 1 Port Yellow LF 24G x 0.75in,Each,7.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698770,Dressing Mepilex Border Heel Self Adherent LF 8.7in x 9.1in,Each,30.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698771,Dressing Mepilex Border Lite Thin Foam LF 4in x 4in,Each,0.02,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698772,Dressing Mepitel 1 Non-Adherent Soft Silicone LF 3in x 4in,Each,0.2,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698773,Dressing Mepitel 1 Non-Adherent Soft Silicone LF 4in x 7.2in,Each,0.06,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698775,Dressing Sacrum Mepilex Border LF 8.7in x 9.2in,Each,30.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,698776,Dressing Mepilex Border Foam LF 4in x 4in,Each,6.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,713424,Cup Styrofoam 8oz,Each,2000.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,713426,Slipper Adult 3XL Red,Each,2.02,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,714982,Slipper red Universal,Pair,0.02,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,801224,Glove Surgn Sz 8 Pi Micro Ltx Free,Each,0.54,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,801418,Splitter Pill Blue,Each,15.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,801420,Dressing Medipore 3X5X4 Small,Each,10.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,801427,Scalpel Sz 11 Disp,Each,2.04,Medline Industries Inc,1.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,801450,Urinal Female,Each,0.06,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,801462,Bag Biohazard 6X9 Clear,Each,0.16,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,801463,System Oral Complete Care Suct With Antipla,Each,0.06,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,801464,Cap Bouffant Blue 24In,Each,0.9,Medline Industries Inc,1.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,801469,Armboard IV Child 3In X 9In,Each,0.02,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,801474,Paper Thermal Recording Zoll,Each,0.26,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,801734,Spoon Plastic White Heavy Weight Ind Wrapped,Each,115.38,Individual FoodService,1.5,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,802657,Cath Foley 22Fr 5Cc 2Way 0165Si22 Ltx,Each,0.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,802734,Cover Maint 10X15In Self Seal,Each,0.42,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,802737,Bag Medication Ziplock Clear,Each,4.4,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803053,Band ID Red,Each,0.0,Precision Dynamics Corp (PDC),6.0,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803329,Wedge No-Slip Disp,Each,0.24,Intensive Therapeutics Inc,6.0,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803352,Sensor Patient Leaf,Each,4.4,Smith & Nephew Inc,3.0,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803352,Sensor Patient Leaf,Each,4.4,Smith & Nephew Inc,3.0,N,PAR Special Request,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803873,Patch Bio Blue Anti-Microbial Dressing 1in,Each,7.0,Medline Industries Inc,2.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803877,Needle Hypodermic Safetyglide Latex Free 21G x 1.5in,Each,54.0,Medline Industries Inc,2.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803879,BatteryAlklnDuracellProCell7YearShelfLife1.5VoltSize DBxof12,Each,0.04,Medline Industries Inc,3.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803893,Sleeve SCD Compression Bari Up 28In,Case,3.0,Arjo Inc,22.0,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803905,Clamp Tubing Plastic,Each,6.0,Fresenius USA Manufacturing Inc,111.5,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803906,Bag Tblet Crushr W-C Bottoms-Order 10 Or,Pack,1.0,Health Care Logistics,6.0,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803909,Hovermatt Single Pt 39In,Each,14.0,HoverTech International,8.0,N,On-PAR,X,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803911,Canister Suction Wound Without Gel,Each,10.0,KCI Therapeutic Services,7.0,N,PAR Special Request,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803912,Mask Respirator-N95 Regular,Each,20.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803914,Mask Respirator N95-Small,Each,52.0,Medline Industries Inc,1.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803943,Bag Urinary Closed Drain Sys,Each,4.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803949,Syringe 1Cc Insulin With 29G X 0.50In Safety Nd,Each,100.0,Medline Industries Inc,1.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803951,Syringe 3cc With 22Gx1.5in Safety Ndl,Each,50.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803951,Syringe 3cc With 22Gx1.5in Safety Ndl,Each,50.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803952,Syringe Tb 1Cc 25Ga X 0.625In Ndl Safty,Each,53.0,Medline Industries Inc,1.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803955,Syringe 3cc LL With 21Gx1.5In Safe Eclipse,Each,578.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803974,Bandage Strip Adhesive 2in X 4in,Each,118.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803975,Connector 5 In 1 Strl 501,Each,3.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803976,Bag Body With Id Tags,Each,3.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803980,Canister Suction 1200Cc Wit 5Mm X 6Ft Tube,Each,18.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803983,Solution Povidone Iodine 10 Percent Prep,Each,24.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803986,Cath Condom 28Mm Male Med.,Each,6.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803988,Cleanser Wound Cara Klenz 6 Oz,Each,8.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803989,Soap No Rinse Body Bath 4 Oz,Each,10.0,Medline Industries Inc,10.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803990,Cream Sween Body Moisturizing 3 Oz,Each,8.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803992,Tube Connecting 10Ft Strl,Each,20.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,803993,Tube Connecting 0.1875In X 1.5Ft Strl,Each,4.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804004,Tube Feeding Ng 12Fr X36In,Each,7.0,Medline Industries Inc,17.0,Y,On-PAR,X,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804017,Cream Shaving 1.5 Oz,Each,6.0,Medline Industries Inc,1.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804021,Dressing Adaptic 3X3 Ltx-Free,Each,19.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804025,Bag Urinary Leg With Strap,Each,5.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804026,Set IV Primary With Clave Ivac Cassette,Each,56.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804027,Set Blood Y Type Plumset Pump,Each,6.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804029,Sleeve SCD Compression Knee 17In,Pair,47.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804039,Sensor Adult Lncs-Adtx Spo2 Masimo,Each,396.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804043,Tray Central Iv Dressing Chnge,Each,5.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804044,Swab Oral Toothettes Sngl Use,Each,5.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804045,Kit Midstream Rigid Funnel With Benzalkoniu,Each,24.8,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804046,Kit IV Start With Tegderm And Chlorscrub,Each,435.0,Medline Industries Inc,1.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804052,Tray Foley Cath Urimeter Ic 16Fr,Each,5.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804056,Set Feeding Pump With Enfit Conn.,Each,0.02,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804059,Bandage Conform Gauze 6X4.5 Strl,Each,10.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804060,Bandage Conform Gauze 4X4.1 Strl,Each,18.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804063,Bandage Conform Gauze 3X4.1 Strl,Each,23.0,Medline Industries Inc,1.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804064,Dressing Gauze 6Ply 4X4 Strl Drain,Box,1.0,Medline Industries Inc,1.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804065,Dressing Hydrocolloid Sacral,Each,6.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804071,Thermometer Digital With 20 Probe Cvrs,Each,9.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804072,Slipper Dbl Tread X-Large Beige,Pair,16.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804074,Tray Suture Removal With Sciss And Fcp,Each,10.0,Medline Industries Inc,11.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804078,Lancet Safe-T-Stix Disp,Each,200.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804087,Label Blackout 2.5In X 1In White,Each,240.0,Precision Dynamics Corp (PDC),7.0,N,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804093,Dressing Telfa Island Sponge 4X5,Each,19.0,Medline Industries Inc,2.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,804094,Dressing Telfa Island Sponge 4X8,Each,225.0,Medline Industries Inc,11.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,N7351,Label IV Change Sunday Pink,Roll,0.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 1,6172010,N7365,Label IV Change Thursday Blue,Roll,0.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 2,6172020,00005,Pitcher Graduated Triangular Disposable 32oz,Each,10.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 2,6172020,00009,Restraint Lmb Hld,Pair,5.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
General Med - Surg Unit 2,6172020,00021,Kit Cath Suction 14fr Regu-Vac LF,Each,4.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,,,,,,,X,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
